paperId,venueId,venueName
6884e336-63c6-4467-a838-a4577487bbbb,V109,IEEE Transactions on Instrumentation and Measurement
68893b8d-aaf4-4314-8dd7-7dc8454f6683,V111,IEEE Transactions on Knowledge and Data Engineering
688b4c3a-e5da-40e8-9230-5fc536cc3e4c,V40,Computer Vision and Image Understanding
688e088a-1bd7-4078-aaa7-9f723742f235,V451,"international conference on acoustics, speech, and signal processing"
68925ca7-63b6-44c1-a075-538465c768e5,V40,Computer Vision and Image Understanding
689d89af-2377-430b-9b90-c8f0ef0f55cf,V615,soft computing and pattern recognition
68a029b3-85ab-4f77-8a0a-f981b95794ab,V476,international conference on distributed smart cameras
68a73a6e-8d9d-42e3-a7b3-8762f4fc44fc,V355,conference on decision and control
68ac37a0-fed1-4a7c-99f7-4bbde1c38a68,V451,"international conference on acoustics, speech, and signal processing"
68ad4680-55b6-4c7c-9ef5-317de162ad82,V96,IEEE Transactions on Communications
68b26a75-2f95-41cb-ba2f-df6f94031471,V237,Operations Research
68b3d4d4-fd24-449e-9bee-d138bc6db524,V391,embedded software
68b3f9c7-a5be-49d1-aea9-d9e7395a904e,V429,ieee international conference on fuzzy systems
68b6b321-56f5-4587-8514-7c65bc2f0864,V284,acm special interest group on data communication
68b6fc3a-b2bf-45f0-ad45-803f5965a9a0,V472,international conference on data engineering
68ba8801-37bc-4fa4-8891-962b847b09f5,V197,Journal of Machine Learning Research
68bdc749-f646-4d7a-bcfc-b95e4b99246e,V49,EURASIP Journal on Advances in Signal Processing
68be5465-c27f-4c0e-8a3f-ff36cc2e901b,V414,grid and cooperative computing
68bfd7c5-7511-4633-90f0-4fb283e0e5ee,V108,IEEE Transactions on Information Theory
68c096b5-e17f-405f-8859-9c7f1dfd27b9,V123,IEEE Transactions on Vehicular Technology
68c17a0d-e43d-4c74-b79b-02e9b60fcef8,V98,IEEE Transactions on Computers
68c8b70e-acae-4acb-b14d-c2f0876f1c10,V536,international symposium on information theory
68d53ff8-2b4b-4fa5-8d5f-a7c3a33ab78d,V76,IEEE Geoscience and Remote Sensing Letters
68d65eaa-115b-474a-8367-0eb4805c719f,V618,source code analysis and manipulation
68e73313-5646-481c-b79d-a1dd10799bab,V38,Computer Graphics Forum
68e9e876-f704-439c-a4ab-f1cf6cd15bcb,V94,IEEE Transactions on Circuits and Systems for Video Technology
68ea3707-e4ae-4eef-99d5-92a8058dbc43,V113,IEEE Transactions on Multimedia
6902db3a-d665-44d7-8cd8-4f1587ac0429,V103,IEEE Transactions on Geoscience and Remote Sensing
690d4e67-34a6-4b7c-830f-b0cd0dcccb8b,V105,IEEE Transactions on Image Processing
6915f321-c0e6-4354-8c31-b174749a4e52,V111,IEEE Transactions on Knowledge and Data Engineering
691bd390-276e-4f98-acc6-126589129c4e,V380,digital image computing: techniques and applications
691e8746-03e2-43f1-9584-5cc05e759dad,V631,symposium on the theory of computing
691ffc33-0e5a-4707-8cb8-a546e0e09f0c,V126,IEEE Transactions on Wireless Communications
69233869-7f7c-471a-a7f8-84e36afdc66f,V451,"international conference on acoustics, speech, and signal processing"
6926c9f9-888c-44d5-9dbc-e368b6bbcaf0,V89,"IEEE Transactions on Audio, Speech, and Language Processing"
692b762b-4df6-431f-92b7-b5f39ca13048,V663,workshops on enabling technologies: infrastracture for collaborative enterprises
692d49b5-c341-4347-8cea-dd677ffccc70,V99,IEEE Transactions on Consumer Electronics
692d88f6-8b3a-47c7-b267-afaed5b9f3c2,V462,international conference on computer communications
69334cff-f5dc-494b-b6c1-b96193dc0fef,V644,vehicular technology conference
6936e680-f0db-4859-a1bc-eb3fb48fad6a,V427,ieee international conference on automatic face and gesture recognition
69395dd1-0829-4d09-a8fe-2de3297b9179,V570,multimedia signal processing
693a886b-9b8b-4e0f-85d2-d498c641250d,V325,bioinformatics and biomedicine
693fd8b6-d4e7-4f62-aa84-7e9ccc53d93c,V199,Journal of Mathematical Imaging and Vision
6941aadd-b184-45bb-8572-35a6a4a00523,V68,Future Generation Computer Systems
694f8049-f236-457c-90c6-c2ab9815685d,V559,meeting of the association for computational linguistics
69543318-66c8-4882-ae95-e82493f6497a,V103,IEEE Transactions on Geoscience and Remote Sensing
6954dcde-0bc6-4361-91c8-5c95ca45e2a9,V659,working ieee/ifip conference on software architecture
695ab3ca-e31a-47f4-a013-89f7c180f88b,V37,Computer Communications
695e1e5f-9ea4-4aa8-9766-d922d45c5b12,V45,Concurrency and Computation: Practice and Experience
695e5001-28bd-439c-8375-ded7cb58339b,V473,international conference on data mining
695fc67e-a55a-4fae-87a8-9ccfcf22264e,V660,workshop on applications of computer vision
69613101-524f-4db7-9a54-ce1798805fe7,V120,IEEE Transactions on Signal Processing
6962255b-908e-4973-9c4d-2b60b31b6e07,V376,design automation conference
69629393-82f3-42fc-88af-dbf72aa47376,V427,ieee international conference on automatic face and gesture recognition
696c62b8-46f1-41b1-ac86-bd4093b89263,V656,wireless communications and networking conference
6970684b-24bc-462d-beda-c7c1e6d21cfa,V593,"personal, indoor and mobile radio communications"
6970b126-8573-49e2-b730-5722de19f7d5,V208,Journal of the American Medical Informatics Association
697c0723-813d-4901-832f-1762ab0027a1,V109,IEEE Transactions on Instrumentation and Measurement
69804093-c931-4339-be4d-96bbd716444f,V96,IEEE Transactions on Communications
69809822-ea4f-40fd-a98a-d276bf79a986,V411,genetic and evolutionary computation conference
6981fa78-290e-4d39-8580-b6df68d841cf,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
698520b1-a152-435d-8339-a052dd416475,V346,computer science and software engineering
698d09fe-6d44-48ca-9126-89f4b863c835,V330,canadian conference on electrical and computer engineering
698e1b49-20a8-45f0-9fe2-0e6cec428dc7,V451,"international conference on acoustics, speech, and signal processing"
698ec035-106c-496b-8884-51a6074de0d8,V217,Manufacturing & Service Operations Management
69933bd0-08dc-4241-a419-fc10458e8d29,V536,international symposium on information theory
69979bc2-c7ca-4dbe-af33-8f2ff5ed0a04,V449,international conference of the ieee engineering in medicine and biology society
6999cd75-fd74-491e-997b-b76dc1006f46,V108,IEEE Transactions on Information Theory
69a38d48-c446-4a69-b081-b9402beddfb0,V296,advances in social networks analysis and mining
69ab2702-e765-47b3-a683-29342b8035f7,V502,international conference on networking
69b140af-5765-44e0-837a-efb0f3dd440e,V286,acm/ieee international conference on mobile computing and networking
69b8c47d-a769-4bf6-96a7-48684c1a7509,V553,local computer networks
69bd232f-0611-4851-85fb-a91e819aa55c,V37,Computer Communications
69c3cf78-2d5e-48fb-82c9-502f6d706784,V459,international conference on communications
69cb624c-24a6-4fd1-9f97-902f45ed2abb,V112,IEEE Transactions on Mobile Computing
69cbe8b6-d06a-47ac-8baf-ea96a25783bc,V451,"international conference on acoustics, speech, and signal processing"
69d0dd71-a170-4a61-bf39-b9316bf70572,V60,Eurasip Journal on Wireless Communications and Networking
69d61961-f325-4653-907c-26ab33e8a259,V380,digital image computing: techniques and applications
69d6dec6-460e-4ff6-851f-a57cc30b6463,V237,Operations Research
69de664e-852a-42dd-9842-73c43f712fab,V230,Neural Computation
69dfe88e-02e5-49a6-a7f3-7dce61ff7b5a,V358,conference on information and knowledge management
69e8820d-6c84-4578-8c79-44e391d46642,V554,logic in computer science
69e9bd26-578c-4db3-a848-fe0acbb8df49,V218,Marketing Science
69eb051b-fcbe-4ba4-851e-4059dcc119c6,V459,international conference on communications
69eeeaa3-603c-4934-b6c2-cc30e0f53eed,V534,international symposium on computers and communications
69f2cabb-f69c-40d2-9b68-051473cbe388,V292,advanced information networking and applications
69f6b197-48ee-4735-b567-742502f78df4,V96,IEEE Transactions on Communications
69ff684d-938b-4bea-98fc-6244162e7526,V453,international conference on application of concurrency to system design
6a046b2d-d156-47ae-b533-076bd08c18c0,V559,meeting of the association for computational linguistics
6a0ece05-c855-4fb6-8bd1-4b1b08cba558,V73,IEEE Communications Magazine
6a0f2420-77f5-40bb-bdfd-d03e17408ae5,V96,IEEE Transactions on Communications
6a0f7865-f648-425d-bf87-a0dae0bc89c0,V525,international parallel and distributed processing symposium
6a1192dd-9ef7-4e20-83d7-05f25016c730,V96,IEEE Transactions on Communications
6a133e3f-8761-476d-afa1-5e1ea365e2fd,V412,global communications conference
6a1421a3-2913-4c02-91d4-80e4d1045872,V187,Journal of Computer Science and Technology
6a1cea9f-2e9d-4709-9e1e-25af3094a333,V388,electronic commerce
6a261f03-4f9b-4d60-91c7-0414a95e40af,V318,asia-pacific bioinformatics conference
6a28d416-464a-48de-b109-11d208b1e09e,V541,international symposium on object/component/service-oriented real-time distributed computing
6a2938e1-e56d-460a-8930-fc402fcc1a1c,V425,human factors in computing systems
6a2f22d2-ee16-468d-aa5f-65ba424165c2,V484,international conference on human computer interaction
6a306e8b-2c09-4f97-aaa8-56ba7c506007,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
6a31e149-97ad-41c7-8474-24d06af19bd0,V456,international conference on biometrics
6a3220a3-eaf3-4633-ad5f-d9286562bb87,V64,Frontiers in Neuroinformatics
6a343a32-b18c-4b21-8cba-b04e71a1d675,V559,meeting of the association for computational linguistics
6a398cb0-8eed-46cb-9bd9-cb1da192c1ff,V329,canadian conference on computer and robot vision
6a3af470-81cb-44c6-8e05-e978ee25dc85,V96,IEEE Transactions on Communications
6a3d4b7f-91e7-403b-8390-664b9125f7e7,V179,Journal of Cognitive Neuroscience
6a406807-c329-45d7-8e39-7141a4af0c1f,V120,IEEE Transactions on Signal Processing
6a422ee3-9e52-4271-942f-2da766da24d5,V75,IEEE Concurrency
6a5838f9-6a6c-4774-9efc-408348a11306,V451,"international conference on acoustics, speech, and signal processing"
6a58514e-0331-4d6a-bc63-9cfff30c9d00,V38,Computer Graphics Forum
6a5ec1a0-8e77-433f-b1b2-f9407892e4e8,V446,intelligent systems in molecular biology
6a67733e-e7a3-4980-9fa4-b81a920c0d83,V364,conference on software maintenance and reengineering
6a69ce3c-3751-44e2-ba34-b77d571bdcb3,V126,IEEE Transactions on Wireless Communications
6a6ae362-9821-4ac7-86b9-61729d82ad3b,V644,vehicular technology conference
6a6cfdcb-e20d-4c8b-873b-b5265a8bbda1,V97,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems
6a752c9f-ffff-45ad-8f7c-40462599d861,V108,IEEE Transactions on Information Theory
6a78663f-a1fa-42cb-aeb2-629006888e14,V627,symposium on operating systems principles
6a7d055f-8ef9-40b2-b165-6e459ac5099c,V349,computer vision and pattern recognition
6a8087da-6973-4e8a-81d9-6226da72294c,V216,Management Science
6a900270-af34-4648-89f6-ff2b5aed32a2,V412,global communications conference
6a950131-a134-4c02-ae28-1fd248e245e2,V459,international conference on communications
6a969281-eb2c-4b18-a310-313477231f95,V349,computer vision and pattern recognition
6a96f946-ff16-463f-947e-b15829498988,V529,international symposium on biomedical imaging
6a9d7862-3aed-4f03-9638-ac08d824ccaf,V633,systems man and cybernetics
6a9ef21a-008a-43b4-946b-23eaef3fc2dc,V525,international parallel and distributed processing symposium
6aa14a10-6415-497a-a4bb-fb501d17a6fe,V142,Information Systems
6aa168fd-56e7-485f-814d-268772adad16,V445,intelligent robots and systems
6aa2905f-19ff-4330-860a-7c52dc768ea4,V72,IEEE Communications Letters
6aadf345-3cd4-410b-9a3e-aa198c4a4a35,V475,international conference on distributed computing systems
6aaf3894-4ed1-4bb8-80f7-e12c21333641,V96,IEEE Transactions on Communications
6aaf3b12-1ded-4313-b071-b3cd45c714d8,V339,computational science and engineering
6ab50102-22a2-4477-aece-f8f66fe70e37,V197,Journal of Machine Learning Research
6abcfe99-a17c-45ef-9b65-cd69e216af59,V16,Advances in Software Engineering
6abe86b8-7222-4048-8e7d-9a8d70cffcd0,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
6ac743b6-0946-402b-bbb4-aaa58b536099,V462,international conference on computer communications
6acdadd8-d600-432b-a16f-b73178eea9ab,V247,Proceedings of the IEEE
6acfbcea-23c8-486a-b799-a0aed39084b6,V462,international conference on computer communications
6ad3d281-3547-4f59-9642-b943c17a1549,V191,Journal of Functional Programming
6ada1f5d-17bd-487e-ad32-874118e112cd,V661,workshop on image analysis for multimedia interactive services
6ada3378-4c0e-4695-919e-dea557b6e594,V506,international conference on parallel architectures and compilation techniques
6adcb309-2671-4732-93dc-4a40e3ad2f57,V460,international conference on computational linguistics
6adebe29-06db-47f4-bbcc-87ff7a21ead3,V113,IEEE Transactions on Multimedia
6aec75ee-382f-4035-b8e5-f50cd5e1d53c,V450,international conference on acoustics speech and signal processing
6af1764a-3995-47e3-9d9f-54ca0f66f719,V113,IEEE Transactions on Multimedia
6af47259-9375-4b6c-a064-c2d3026a59d8,V406,foundations of computer science
6afd9d48-ae2a-4c9b-af0a-d53cde21d6ec,V459,international conference on communications
6b0538df-0ff8-4ff3-8e88-40771ce206be,V197,Journal of Machine Learning Research
6b0b974e-e490-439b-8b5f-476baee352e7,V126,IEEE Transactions on Wireless Communications
6b104ce1-af6e-4ade-8d4e-e3701f68375e,V536,international symposium on information theory
6b11d79c-7b3a-4ed6-a513-1bd58dd528ae,V56,"Eurasip Journal on Audio, Speech, and Music Processing"
6b13fe80-cda8-4629-b9d4-9cf95b7e8bd8,V419,high performance computing systems and applications
6b19983a-c42b-460a-8ddd-05792c0fa5b1,V107,IEEE Transactions on Information Forensics and Security
6b1b6658-5e5c-4e6a-8254-57c8d00fd4bd,V499,international conference on multimedia and expo
6b20fdb0-5933-4d3c-b1f4-b3d4906f1292,V89,"IEEE Transactions on Audio, Speech, and Language Processing"
6b231ebb-9aee-41b0-8dab-e7f240fa82b6,V516,international conference on software maintenance
6b272016-97d2-403f-9a8d-9e1ca783d56a,V277,Wireless Networks
6b2c95d9-f12e-441b-859a-62875af9f9a8,V187,Journal of Computer Science and Technology
6b3483b2-504d-454e-8f03-e58ad4c7f4b0,V578,neural information processing systems
6b366048-5ee2-46ea-ba66-9a8cfcdaa6aa,V103,IEEE Transactions on Geoscience and Remote Sensing
6b399772-1aec-43f1-be32-2e3f3db07d2d,V508,international conference on pattern recognition
6b3a10b3-5602-428e-9994-d7fea7d3ef91,V535,international symposium on distributed computing
6b452a97-cc82-45b6-a9f1-6a23c3c495c1,V508,international conference on pattern recognition
6b4abf27-86c4-4ce0-9b0d-eb007b5398ae,V108,IEEE Transactions on Information Theory
6b4f878f-8cc5-4a72-b15f-28aaccfcb94d,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
6b4fc4bd-fb18-49ad-88f0-bf9ebf7be440,V39,Computer Networks
6b57e8d4-b18a-4f2c-90ec-6e30f2798362,V430,ieee international conference on high performance computing data and analytics
6b5bf3a9-991d-4db3-bcc9-4811a67b5fa3,V488,international conference on image processing
6b5c7a12-d516-4ab7-a0dc-3002c60cd866,V292,advanced information networking and applications
6b608dcd-7ec8-4881-b667-dabfce6fb543,V507,international conference on parallel processing
6b65377b-8272-4ef4-a42e-97f755bab6f3,V129,IEEE\/ACM Transactions on Networking
6b70749b-5319-44b1-be25-1e42be9234aa,V277,Wireless Networks
6b72a18e-1b3b-484c-8e1a-016d69a9cfec,V603,real-time systems symposium
6b72bf82-6c7b-4fb6-addb-7bb5402a156e,V197,Journal of Machine Learning Research
6b72e766-e5d8-48b0-a547-b082746a65df,V525,international parallel and distributed processing symposium
6b73c8f0-821e-4473-9b23-ab7943dca203,V612,sensor mesh and ad hoc communications and networks
6b750d5b-f288-4412-9747-5cc91e2acdfd,V494,international conference on machine learning
6b7a081a-c05c-4a8a-9967-24bbc028bba1,V38,Computer Graphics Forum
6b819c7a-a155-45ce-9ca0-8baa58ea25c4,V505,international conference on parallel and distributed systems
6b89eb45-1ff4-4284-ab8a-6eb5a8c8539a,V262,Simulation
6b8e6943-b5da-4c6e-8c3b-5688a1b306d3,V483,international conference on functional programming
6b8fe409-8689-4e1a-b756-c6aa0720e38f,V96,IEEE Transactions on Communications
6b9d0d29-63b1-4257-bcb1-98d919e78209,V555,machine vision applications
6ba0104d-e6a3-473d-82be-6644aa1db3a3,V384,distributed event-based systems
6ba028c2-038d-4507-aa98-1413487a7c37,V499,international conference on multimedia and expo
6ba644ca-3293-4f63-9bcd-c038adcdad39,V103,IEEE Transactions on Geoscience and Remote Sensing
6bab2e41-bafb-4b29-9cff-c663898c81a5,V660,workshop on applications of computer vision
6baf9563-68c9-48d9-8193-f0c1acbc8b8d,V417,hawaii international conference on system sciences
6bb50d98-e889-40d0-bd8f-04db75e5d212,V559,meeting of the association for computational linguistics
6bc4246a-ad7e-42b1-86c2-9648d9b6160e,V515,international conference on software engineering
6bc688de-9bb1-4eca-8cf4-e720db439dad,V520,international conference on ultra modern telecommunications
6bca9f81-1bad-4b9c-9aa1-4de0c82b12b7,V98,IEEE Transactions on Computers
6bcc1f04-164d-43e9-ba37-ddbea87425d5,V108,IEEE Transactions on Information Theory
6bce2ffd-075f-4fc4-9788-a9228843f084,V120,IEEE Transactions on Signal Processing
6bd26f24-89f7-43fc-80ec-9b0d89168371,V539,international symposium on neural networks
6bd64a2c-0a6a-4970-af84-7a324de6eaa9,V148,International Journal of Autonomous and Adaptive Communications Systems
